LIST,SUBJ,Group,Trial_Order,List_Order,Target.ACC,Target.RESP,RT.1000,RT.ERR,RT,List_ID,Trigger,ITEM_ID,PRIME,TARGET,prod,rel,transparency,init_sound
1,10,1,186,186,1,6,497,497,497,81,81,81,stainless,stain,High,Related,Transparent,Consonant
1,10,1,105,105,1,6,767,767,767,82,82,82,warlike,war,High,Related,Transparent,Consonant
2,10,1,242,42,0,5,599.557,,897,83,83,83,tractor,tract,High,Related,Transparent,Vowel
2,10,1,205,5,0,5,599.557,,561,84,84,84,sculptor,sculpt,High,Related,Transparent,Vowel
2,10,1,329,129,1,6,446,446,446,85,85,85,selfish,self,High,Related,Transparent,Vowel
2,10,1,318,118,1,6,531,531,531,86,86,86,freshen,fresh,High,Related,Transparent,Vowel
2,10,1,343,143,1,6,753,753,753,87,87,87,debtor,debt,High,Related,Transparent,Vowel
2,10,1,308,108,1,6,553,553,553,88,88,88,prayer,pray,High,Related,Transparent,Vowel
2,10,1,219,19,1,6,780,780,780,89,89,89,professor,profess,High,Related,Transparent,Vowel
2,10,1,294,94,1,6,598,598,598,90,90,90,soften,soft,High,Related,Transparent,Vowel
2,10,1,286,86,1,6,532,532,532,91,91,91,fasten,fast,High,Related,Transparent,Vowel
1,10,1,178,178,1,6,510,510,510,92,92,92,drawer,draw,High,Related,Transparent,Vowel
1,10,1,5,5,1,6,568,568,568,93,93,93,greenish,green,High,Related,Transparent,Vowel
1,10,1,3,3,1,6,446,446,446,94,94,94,bookish,book,High,Related,Transparent,Vowel
1,10,1,191,191,1,6,632,632,632,95,95,95,drunken,drunk,High,Related,Transparent,Vowel
1,10,1,175,175,1,6,537,537,537,96,96,96,foolish,fool,High,Related,Transparent,Vowel
1,10,1,52,52,1,6,514,514,514,97,97,97,freakish,freak,High,Related,Transparent,Vowel
1,10,1,196,196,0,5,599.557,,495,98,98,98,flaxen,flax,High,Related,Transparent,Vowel
1,10,1,17,17,1,6,509,509,509,99,99,99,hunter,hunt,High,Related,Transparent,Vowel
1,10,1,183,183,1,6,629,629,629,100,100,100,sailor,sail,High,Related,Transparent,Vowel
1,10,1,176,176,1,6,565,565,565,1,101,101,kindling,bread,Low,Unrelated,Opaque,Consonant
1,10,1,84,84,1,6,489,489,489,2,102,102,dumpling,hear,Low,Unrelated,Opaque,Consonant
1,10,1,132,132,1,6,784,784,784,3,103,103,random,you,Low,Unrelated,Opaque,Consonant
2,10,1,334,134,1,6,567,567,567,4,104,104,breadth,kind,Low,Unrelated,Opaque,Consonant
2,10,1,393,193,1,6,509,509,509,5,105,105,hearth,dump,Low,Unrelated,Opaque,Consonant
2,10,1,357,157,1,6,637,637,637,6,106,106,youth,ran,Low,Unrelated,Opaque,Consonant
2,10,1,218,18,1,6,483,483,483,7,107,107,pillory,dear,Low,Unrelated,Opaque,Consonant
1,10,1,19,19,1,6,502,502,502,8,108,108,hickory,car,Low,Unrelated,Opaque,Vowel
1,10,1,63,63,1,6,507,507,507,9,109,109,auditory,rat,Low,Unrelated,Opaque,Vowel
1,10,1,48,48,1,6,576,576,576,10,110,110,testify,fact,Low,Unrelated,Opaque,Vowel
1,10,1,88,88,1,6,643,643,643,11,111,111,dearth,pill,Low,Unrelated,Opaque,Vowel
2,10,1,349,149,1,6,587,587,587,12,112,112,career,hick,Low,Unrelated,Opaque,Vowel
2,10,1,250,50,0,5,599.557,,571,13,113,113,ratify,audit,Low,Unrelated,Opaque,Vowel
2,10,1,310,110,1,6,650,650,650,14,114,114,factory,test,Low,Unrelated,Opaque,Vowel
1,10,1,195,195,1,6,634,634,634,15,115,115,boredom,seed,Low,Unrelated,Transparent,Consonant
1,10,1,155,155,1,6,535,535,535,16,116,116,tenth,warm,Low,Unrelated,Transparent,Consonant
1,10,1,133,133,1,6,701,701,701,17,117,117,freedom,four,Low,Unrelated,Transparent,Consonant
1,10,1,11,11,1,6,579,579,579,18,118,118,kingdom,boy,Low,Unrelated,Transparent,Consonant
1,10,1,65,65,1,6,476,476,476,19,119,119,sapling,eleven,Low,Unrelated,Transparent,Consonant
1,10,1,146,146,1,6,911,911,911,20,120,120,earthling,six,Low,Unrelated,Transparent,Consonant
1,10,1,14,14,0,5,599.557,,520,21,121,121,growth,duck,Low,Unrelated,Transparent,Consonant
1,10,1,156,156,1,6,628,628,628,22,122,122,serfdom,star,Low,Unrelated,Transparent,Consonant
1,10,1,41,41,1,6,696,696,696,23,123,123,health,man,Low,Unrelated,Transparent,Consonant
2,10,1,400,200,1,6,543,543,543,24,124,124,seedling,bore,Low,Unrelated,Transparent,Consonant
2,10,1,302,102,1,6,559,559,559,25,125,125,warmth,ten,Low,Unrelated,Transparent,Consonant
2,10,1,214,14,1,6,490,490,490,26,126,126,fourth,free,Low,Unrelated,Transparent,Consonant
2,10,1,284,84,1,6,651,651,651,27,127,127,boyhood,king,Low,Unrelated,Transparent,Consonant
2,10,1,380,180,1,6,610,610,610,28,128,128,eleventh,sap,Low,Unrelated,Transparent,Consonant
2,10,1,263,63,1,6,454,454,454,29,129,129,sixth,earth,Low,Unrelated,Transparent,Consonant
2,10,1,213,13,0,,599.557,,0,30,130,130,duckling,grow,Low,Unrelated,Transparent,Consonant
2,10,1,225,25,1,6,1005,1005,1005,31,131,131,stardom,serf,Low,Unrelated,Transparent,Consonant
2,10,1,201,1,1,6,559,559,559,32,132,132,manhood,heal,Low,Unrelated,Transparent,Consonant
1,10,1,98,98,1,6,520,520,520,33,133,133,classify,cash,Low,Unrelated,Transparent,Vowel
1,10,1,111,111,1,6,602,602,602,34,134,134,hotelier,solid,Low,Unrelated,Transparent,Vowel
1,10,1,85,85,1,6,582,582,582,35,135,135,marketeer,fort,Low,Unrelated,Transparent,Vowel
1,10,1,166,166,1,6,736,736,736,36,136,136,justify,profit,Low,Unrelated,Transparent,Vowel
1,10,1,165,165,1,6,611,611,611,37,137,137,courtier,direct,Low,Unrelated,Transparent,Vowel
1,10,1,153,153,1,6,566,566,566,38,138,138,nullify,arm,Low,Unrelated,Transparent,Vowel
1,10,1,124,124,1,6,684,684,684,39,139,139,racketeer,acid,Low,Unrelated,Transparent,Vowel
1,10,1,150,150,1,6,665,665,665,40,140,140,musketeer,front,Low,Unrelated,Transparent,Vowel
1,10,1,21,21,1,6,591,591,591,41,141,141,clothier,humid,Low,Unrelated,Transparent,Vowel
2,10,1,348,148,1,6,619,619,619,42,142,142,cashier,class,Low,Unrelated,Transparent,Vowel
2,10,1,252,52,1,6,540,540,540,43,143,143,solidify,hotel,Low,Unrelated,Transparent,Vowel
2,10,1,244,44,1,6,625,625,625,44,144,144,fortify,market,Low,Unrelated,Transparent,Vowel
2,10,1,278,78,1,6,778,778,778,45,145,145,profiteer,just,Low,Unrelated,Transparent,Vowel
2,10,1,394,194,1,6,718,718,718,46,146,146,directory,court,Low,Unrelated,Transparent,Vowel
2,10,1,268,68,1,6,847,847,847,47,147,147,armory,null,Low,Unrelated,Transparent,Vowel
2,10,1,311,111,1,6,618,618,618,48,148,148,acidify,racket,Low,Unrelated,Transparent,Vowel
2,10,1,360,160,1,6,909,909,909,49,149,149,frontier,musket,Low,Unrelated,Transparent,Vowel
2,10,1,390,190,1,6,484,484,484,50,150,150,humidify,cloth,Low,Unrelated,Transparent,Vowel
1,10,1,45,45,1,6,523,523,523,51,151,151,imply,wit,High,Unrelated,Opaque,Consonant
2,10,1,317,117,1,6,747,747,747,52,152,152,witness,imp,High,Unrelated,Opaque,Consonant
1,10,1,199,199,0,5,599.557,,860,53,153,153,flower,list,High,Unrelated,Opaque,Vowel
1,10,1,26,26,1,6,606,606,606,54,154,154,traitor,past,High,Unrelated,Opaque,Vowel
1,10,1,32,32,1,6,577,577,577,55,155,155,limber,ban,High,Unrelated,Opaque,Vowel
1,10,1,130,130,1,6,927,927,927,56,156,156,hunger,heath,High,Unrelated,Opaque,Vowel
1,10,1,162,162,1,6,791,791,791,57,157,157,pollen,mist,High,Unrelated,Opaque,Vowel
1,10,1,9,9,1,6,674,674,674,58,158,158,vanish,rapt,High,Unrelated,Opaque,Vowel
2,10,1,374,174,1,6,537,537,537,59,159,159,listen,flow,High,Unrelated,Opaque,Vowel
2,10,1,331,131,1,6,839,839,839,60,160,160,pastor,trait,High,Unrelated,Opaque,Vowel
2,10,1,282,82,1,6,714,714,714,61,161,161,banish,limb,High,Unrelated,Opaque,Vowel
2,10,1,367,167,1,6,768,768,768,62,162,162,heathen,hung,High,Unrelated,Opaque,Vowel
2,10,1,300,100,1,6,895,895,895,63,163,163,mister,poll,High,Unrelated,Opaque,Vowel
2,10,1,295,95,1,6,590,590,590,64,164,164,raptor,van,High,Unrelated,Opaque,Vowel
1,10,1,147,147,1,6,795,795,795,65,165,165,weakness,help,High,Unrelated,Transparent,Consonant
1,10,1,28,28,1,6,535,535,535,66,166,166,greatly,chief,High,Unrelated,Transparent,Consonant
1,10,1,174,174,1,6,628,628,628,67,167,167,illness,strong,High,Unrelated,Transparent,Consonant
1,10,1,49,49,1,6,525,525,525,68,168,168,calmness,deaf,High,Unrelated,Transparent,Consonant
1,10,1,23,23,1,6,552,552,552,69,169,169,deathlike,dead,High,Unrelated,Transparent,Consonant
1,10,1,168,168,1,6,599.557,1625,1625,70,170,170,waiflike,sick,High,Unrelated,Transparent,Consonant
1,10,1,148,148,1,6,632,632,632,71,171,171,highly,worth,High,Unrelated,Transparent,Consonant
1,10,1,151,151,1,6,509,509,509,72,172,172,stainless,thank,High,Unrelated,Transparent,Consonant
1,10,1,143,143,1,6,578,578,578,73,173,173,warlike,tooth,High,Unrelated,Transparent,Consonant
2,10,1,274,74,1,6,529,529,529,74,174,174,helpless,weak,High,Unrelated,Transparent,Consonant
2,10,1,353,153,1,6,475,475,475,75,175,175,chiefly,great,High,Unrelated,Transparent,Consonant
2,10,1,206,6,1,6,592,592,592,76,176,176,strongly,ill,High,Unrelated,Transparent,Consonant
2,10,1,319,119,1,6,867,867,867,77,177,177,deafness,calm,High,Unrelated,Transparent,Consonant
2,10,1,203,3,1,6,504,504,504,78,178,178,deadly,death,High,Unrelated,Transparent,Consonant
2,10,1,337,137,0,5,599.557,,592,79,179,179,sickness,waif,High,Unrelated,Transparent,Consonant
2,10,1,285,85,1,6,603,603,603,80,180,180,worthless,high,High,Unrelated,Transparent,Consonant
2,10,1,233,33,1,6,591,591,591,81,181,181,thankless,stain,High,Unrelated,Transparent,Consonant
2,10,1,340,140,1,6,505,505,505,82,182,182,toothless,war,High,Unrelated,Transparent,Consonant
1,10,1,169,169,0,5,599.557,,990,83,183,183,drawer,tract,High,Unrelated,Transparent,Vowel
1,10,1,108,108,1,6,869,869,869,84,184,184,greenish,sculpt,High,Unrelated,Transparent,Vowel
1,10,1,145,145,1,6,706,706,706,85,185,185,bookish,self,High,Unrelated,Transparent,Vowel
1,10,1,81,81,1,6,587,587,587,86,186,186,drunken,fresh,High,Unrelated,Transparent,Vowel
1,10,1,54,54,1,6,555,555,555,87,187,187,foolish,debt,High,Unrelated,Transparent,Vowel
1,10,1,190,190,1,6,548,548,548,88,188,188,freakish,pray,High,Unrelated,Transparent,Vowel
1,10,1,96,96,0,5,599.557,,735,89,189,189,flaxen,profess,High,Unrelated,Transparent,Vowel
1,10,1,10,10,1,6,550,550,550,90,190,190,hunter,soft,High,Unrelated,Transparent,Vowel
1,10,1,94,94,1,6,582,582,582,91,191,191,sailor,fast,High,Unrelated,Transparent,Vowel
2,10,1,243,43,1,6,553,553,553,92,192,192,tractor,draw,High,Unrelated,Transparent,Vowel
2,10,1,316,116,1,6,586,586,586,93,193,193,sculptor,green,High,Unrelated,Transparent,Vowel
2,10,1,354,154,1,6,524,524,524,94,194,194,selfish,book,High,Unrelated,Transparent,Vowel
2,10,1,247,47,1,6,658,658,658,95,195,195,freshen,drunk,High,Unrelated,Transparent,Vowel
2,10,1,388,188,1,6,565,565,565,96,196,196,debtor,fool,High,Unrelated,Transparent,Vowel
2,10,1,328,128,1,6,558,558,558,97,197,197,prayer,freak,High,Unrelated,Transparent,Vowel
2,10,1,216,16,1,6,987,987,987,98,198,198,professor,flax,High,Unrelated,Transparent,Vowel
2,10,1,275,75,1,6,465,465,465,99,199,199,soften,hunt,High,Unrelated,Transparent,Vowel
2,10,1,368,168,1,6,600,600,600,100,200,200,fasten,sail,High,Unrelated,Transparent,Vowel
2,11,1,259,59,1,6,448,448,448,1,1,1,breadth,bread,Low,Related,Opaque,Consonant
2,11,1,300,100,1,6,610,610,610,2,2,2,hearth,hear,Low,Related,Opaque,Consonant
2,11,1,382,182,1,6,438,438,438,3,3,3,youth,you,Low,Related,Opaque,Consonant
1,11,1,74,74,1,6,730,730,730,4,4,4,kindling,kind,Low,Related,Opaque,Consonant
1,11,1,140,140,1,6,466,466,466,5,5,5,dumpling,dump,Low,Related,Opaque,Consonant
1,11,1,96,96,1,6,531,531,531,6,6,6,random,ran,Low,Related,Opaque,Consonant
1,11,1,185,185,1,6,644,644,644,7,7,7,dearth,dear,Low,Related,Opaque,Consonant
2,11,1,278,78,1,6,540,540,540,8,8,8,career,car,Low,Related,Opaque,Vowel
2,11,1,289,89,1,6,464,464,464,9,9,9,ratify,rat,Low,Related,Opaque,Vowel
2,11,1,291,91,1,6,512,512,512,10,10,10,factory,fact,Low,Related,Opaque,Vowel
2,11,1,260,60,1,6,696,696,696,11,11,11,pillory,pill,Low,Related,Opaque,Vowel
1,11,1,52,52,1,6,674,674,674,12,12,12,hickory,hick,Low,Related,Opaque,Vowel
1,11,1,91,91,1,6,820,820,820,13,13,13,auditory,audit,Low,Related,Opaque,Vowel
1,11,1,44,44,1,6,542,542,542,14,14,14,testify,test,Low,Related,Opaque,Vowel
2,11,1,304,104,1,6,411,411,411,15,15,15,seedling,seed,Low,Related,Transparent,Consonant
2,11,1,230,30,1,6,473,473,473,16,16,16,warmth,warm,Low,Related,Transparent,Consonant
2,11,1,270,70,1,6,523,523,523,17,17,17,fourth,four,Low,Related,Transparent,Consonant
2,11,1,311,111,1,6,516,516,516,18,18,18,boyhood,boy,Low,Related,Transparent,Consonant
2,11,1,374,174,1,6,460,460,460,19,19,19,eleventh,eleven,Low,Related,Transparent,Consonant
2,11,1,364,164,1,6,586,586,586,20,20,20,sixth,six,Low,Related,Transparent,Consonant
2,11,1,308,108,1,6,460,460,460,21,21,21,duckling,duck,Low,Related,Transparent,Consonant
2,11,1,225,25,1,6,544,544,544,22,22,22,stardom,star,Low,Related,Transparent,Consonant
2,11,1,231,31,1,6,498,498,498,23,23,23,manhood,man,Low,Related,Transparent,Consonant
1,11,1,175,175,1,6,538,538,538,24,24,24,boredom,bore,Low,Related,Transparent,Consonant
1,11,1,27,27,1,6,684,684,684,25,25,25,tenth,ten,Low,Related,Transparent,Consonant
1,11,1,147,147,1,6,488,488,488,26,26,26,freedom,free,Low,Related,Transparent,Consonant
1,11,1,110,110,1,6,486,486,486,27,27,27,kingdom,king,Low,Related,Transparent,Consonant
1,11,1,2,2,1,6,518,518,518,28,28,28,sapling,sap,Low,Related,Transparent,Consonant
1,11,1,69,69,1,6,396,396,396,29,29,29,earthling,earth,Low,Related,Transparent,Consonant
1,11,1,105,105,1,6,488,488,488,30,30,30,growth,grow,Low,Related,Transparent,Consonant
1,11,1,131,131,1,6,650,650,650,31,31,31,serfdom,serf,Low,Related,Transparent,Consonant
1,11,1,53,53,1,6,654,654,654,32,32,32,health,heal,Low,Related,Transparent,Consonant
2,11,1,380,180,1,6,478,478,478,33,33,33,cashier,cash,Low,Related,Transparent,Vowel
2,11,1,328,128,1,6,576,576,576,34,34,34,solidify,solid,Low,Related,Transparent,Vowel
2,11,1,255,55,1,6,535,535,535,35,35,35,fortify,fort,Low,Related,Transparent,Vowel
2,11,1,279,79,1,6,517,517,517,36,36,36,profiteer,profit,Low,Related,Transparent,Vowel
2,11,1,383,183,1,6,917,917,917,37,37,37,directory,direct,Low,Related,Transparent,Vowel
2,11,1,317,117,1,6,502,502,502,38,38,38,armory,arm,Low,Related,Transparent,Vowel
2,11,1,226,26,1,6,560,560,560,39,39,39,acidify,acid,Low,Related,Transparent,Vowel
2,11,1,274,74,1,6,451,451,451,40,40,40,frontier,front,Low,Related,Transparent,Vowel
2,11,1,393,193,1,6,472,472,472,41,41,41,humidify,humid,Low,Related,Transparent,Vowel
1,11,1,150,150,1,6,485,485,485,42,42,42,classify,class,Low,Related,Transparent,Vowel
1,11,1,162,162,1,6,577,577,577,43,43,43,hotelier,hotel,Low,Related,Transparent,Vowel
1,11,1,184,184,1,6,512,512,512,44,44,44,marketeer,market,Low,Related,Transparent,Vowel
1,11,1,46,46,1,6,439,439,439,45,45,45,justify,just,Low,Related,Transparent,Vowel
1,11,1,54,54,1,6,539,539,539,46,46,46,courtier,court,Low,Related,Transparent,Vowel
1,11,1,152,152,1,6,590,590,590,47,47,47,nullify,null,Low,Related,Transparent,Vowel
1,11,1,85,85,1,6,546,546,546,48,48,48,racketeer,racket,Low,Related,Transparent,Vowel
1,11,1,127,127,1,6,512,512,512,49,49,49,musketeer,musket,Low,Related,Transparent,Vowel
1,11,1,32,32,1,6,450,450,450,50,50,50,clothier,cloth,Low,Related,Transparent,Vowel
2,11,1,240,40,1,6,531,531,531,51,51,51,witness,wit,High,Related,Opaque,Consonant
1,11,1,73,73,1,6,902,902,902,52,52,52,imply,imp,High,Related,Opaque,Consonant
2,11,1,254,54,1,6,455,455,455,53,53,53,listen,list,High,Related,Opaque,Vowel
2,11,1,346,146,1,6,437,437,437,54,54,54,pastor,past,High,Related,Opaque,Vowel
2,11,1,389,189,1,6,583,583,583,55,55,55,banish,ban,High,Related,Opaque,Vowel
2,11,1,237,37,1,6,954,954,954,56,56,56,heathen,heath,High,Related,Opaque,Vowel
2,11,1,310,110,1,6,548,548,548,57,57,57,mister,mist,High,Related,Opaque,Vowel
2,11,1,318,118,1,6,950,950,950,58,58,58,raptor,rapt,High,Related,Opaque,Vowel
1,11,1,3,3,1,6,539,539,539,59,59,59,flower,flow,High,Related,Opaque,Vowel
1,11,1,75,75,0,5,599.557,,991,60,60,60,traitor,trait,High,Related,Opaque,Vowel
1,11,1,116,116,1,6,569,569,569,61,61,61,limber,limb,High,Related,Opaque,Vowel
1,11,1,193,193,1,6,944,944,944,62,62,62,hunger,hung,High,Related,Opaque,Vowel
1,11,1,106,106,1,6,580,580,580,63,63,63,pollen,poll,High,Related,Opaque,Vowel
1,11,1,24,24,1,6,423,423,423,64,64,64,vanish,van,High,Related,Opaque,Vowel
2,11,1,303,103,1,6,531,531,531,65,65,65,helpless,help,High,Related,Transparent,Consonant
2,11,1,250,50,1,6,622,622,622,66,66,66,chiefly,chief,High,Related,Transparent,Consonant
2,11,1,352,152,1,6,574,574,574,67,67,67,strongly,strong,High,Related,Transparent,Consonant
2,11,1,296,96,1,6,529,529,529,68,68,68,deafness,deaf,High,Related,Transparent,Consonant
2,11,1,266,66,1,6,506,506,506,69,69,69,deadly,dead,High,Related,Transparent,Consonant
2,11,1,222,22,1,6,567,567,567,70,70,70,sickness,sick,High,Related,Transparent,Consonant
2,11,1,210,10,1,6,716,716,716,71,71,71,worthless,worth,High,Related,Transparent,Consonant
2,11,1,271,71,1,6,475,475,475,72,72,72,thankless,thank,High,Related,Transparent,Consonant
2,11,1,301,101,1,6,570,570,570,73,73,73,toothless,tooth,High,Related,Transparent,Consonant
1,11,1,126,126,1,6,492,492,492,74,74,74,weakness,weak,High,Related,Transparent,Consonant
1,11,1,156,156,1,6,616,616,616,75,75,75,greatly,great,High,Related,Transparent,Consonant
1,11,1,1,1,1,6,714,714,714,76,76,76,illness,ill,High,Related,Transparent,Consonant
1,11,1,137,137,1,6,509,509,509,77,77,77,calmness,calm,High,Related,Transparent,Consonant
1,11,1,178,178,1,6,543,543,543,78,78,78,deathlike,death,High,Related,Transparent,Consonant
1,11,1,109,109,0,5,599.557,,641,79,79,79,waiflike,waif,High,Related,Transparent,Consonant
1,11,1,187,187,1,6,445,445,445,80,80,80,highly,high,High,Related,Transparent,Consonant
1,11,1,111,111,1,6,626,626,626,81,81,81,stainless,stain,High,Related,Transparent,Consonant
1,11,1,130,130,1,6,437,437,437,82,82,82,warlike,war,High,Related,Transparent,Consonant
2,11,1,246,46,1,6,581,581,581,83,83,83,tractor,tract,High,Related,Transparent,Vowel
2,11,1,211,11,1,6,669,669,669,84,84,84,sculptor,sculpt,High,Related,Transparent,Vowel
2,11,1,243,43,1,6,444,444,444,85,85,85,selfish,self,High,Related,Transparent,Vowel
2,11,1,372,172,1,6,611,611,611,86,86,86,freshen,fresh,High,Related,Transparent,Vowel
2,11,1,273,73,1,6,467,467,467,87,87,87,debtor,debt,High,Related,Transparent,Vowel
2,11,1,263,63,1,6,537,537,537,88,88,88,prayer,pray,High,Related,Transparent,Vowel
2,11,1,212,12,1,6,701,701,701,89,89,89,professor,profess,High,Related,Transparent,Vowel
2,11,1,286,86,1,6,567,567,567,90,90,90,soften,soft,High,Related,Transparent,Vowel
2,11,1,336,136,1,6,643,643,643,91,91,91,fasten,fast,High,Related,Transparent,Vowel
1,11,1,78,78,1,6,635,635,635,92,92,92,drawer,draw,High,Related,Transparent,Vowel
1,11,1,63,63,1,6,649,649,649,93,93,93,greenish,green,High,Related,Transparent,Vowel
1,11,1,41,41,1,6,585,585,585,94,94,94,bookish,book,High,Related,Transparent,Vowel
1,11,1,38,38,1,6,508,508,508,95,95,95,drunken,drunk,High,Related,Transparent,Vowel
1,11,1,79,79,1,6,520,520,520,96,96,96,foolish,fool,High,Related,Transparent,Vowel
1,11,1,124,124,1,6,507,507,507,97,97,97,freakish,freak,High,Related,Transparent,Vowel
1,11,1,60,60,1,6,524,524,524,98,98,98,flaxen,flax,High,Related,Transparent,Vowel
1,11,1,199,199,1,6,522,522,522,99,99,99,hunter,hunt,High,Related,Transparent,Vowel
1,11,1,168,168,1,6,556,556,556,100,100,100,sailor,sail,High,Related,Transparent,Vowel
1,11,1,101,101,1,6,527,527,527,1,101,101,kindling,bread,Low,Unrelated,Opaque,Consonant
1,11,1,182,182,1,6,496,496,496,2,102,102,dumpling,hear,Low,Unrelated,Opaque,Consonant
1,11,1,30,30,1,6,433,433,433,3,103,103,random,you,Low,Unrelated,Opaque,Consonant
2,11,1,252,52,1,6,471,471,471,4,104,104,breadth,kind,Low,Unrelated,Opaque,Consonant
2,11,1,332,132,1,6,737,737,737,5,105,105,hearth,dump,Low,Unrelated,Opaque,Consonant
2,11,1,396,196,1,6,449,449,449,6,106,106,youth,ran,Low,Unrelated,Opaque,Consonant
2,11,1,284,84,1,6,430,430,430,7,107,107,pillory,dear,Low,Unrelated,Opaque,Consonant
1,11,1,65,65,1,6,498,498,498,8,108,108,hickory,car,Low,Unrelated,Opaque,Vowel
1,11,1,174,174,1,6,550,550,550,9,109,109,auditory,rat,Low,Unrelated,Opaque,Vowel
1,11,1,19,19,1,6,599.557,1681,1681,10,110,110,testify,fact,Low,Unrelated,Opaque,Vowel
1,11,1,57,57,1,6,487,487,487,11,111,111,dearth,pill,Low,Unrelated,Opaque,Vowel
2,11,1,325,125,1,6,800,800,800,12,112,112,career,hick,Low,Unrelated,Opaque,Vowel
2,11,1,221,21,1,6,719,719,719,13,113,113,ratify,audit,Low,Unrelated,Opaque,Vowel
2,11,1,275,75,1,6,476,476,476,14,114,114,factory,test,Low,Unrelated,Opaque,Vowel
1,11,1,108,108,1,6,581,581,581,15,115,115,boredom,seed,Low,Unrelated,Transparent,Consonant
1,11,1,13,13,1,6,335,335,335,16,116,116,tenth,warm,Low,Unrelated,Transparent,Consonant
1,11,1,100,100,1,6,491,491,491,17,117,117,freedom,four,Low,Unrelated,Transparent,Consonant
1,11,1,103,103,1,6,567,567,567,18,118,118,kingdom,boy,Low,Unrelated,Transparent,Consonant
1,11,1,9,9,1,6,566,566,566,19,119,119,sapling,eleven,Low,Unrelated,Transparent,Consonant
1,11,1,138,138,1,6,497,497,497,20,120,120,earthling,six,Low,Unrelated,Transparent,Consonant
1,11,1,125,125,1,6,495,495,495,21,121,121,growth,duck,Low,Unrelated,Transparent,Consonant
1,11,1,161,161,1,6,542,542,542,22,122,122,serfdom,star,Low,Unrelated,Transparent,Consonant
1,11,1,66,66,1,6,447,447,447,23,123,123,health,man,Low,Unrelated,Transparent,Consonant
2,11,1,281,81,1,6,437,437,437,24,124,124,seedling,bore,Low,Unrelated,Transparent,Consonant
2,11,1,251,51,1,6,542,542,542,25,125,125,warmth,ten,Low,Unrelated,Transparent,Consonant
2,11,1,373,173,1,6,499,499,499,26,126,126,fourth,free,Low,Unrelated,Transparent,Consonant
2,11,1,239,39,1,6,467,467,467,27,127,127,boyhood,king,Low,Unrelated,Transparent,Consonant
2,11,1,217,17,1,6,558,558,558,28,128,128,eleventh,sap,Low,Unrelated,Transparent,Consonant
2,11,1,357,157,1,6,664,664,664,29,129,129,sixth,earth,Low,Unrelated,Transparent,Consonant
2,11,1,213,13,1,6,581,581,581,30,130,130,duckling,grow,Low,Unrelated,Transparent,Consonant
