Subject,Trigger,Prime,List,Target,StemID,Correct_Response,Target.RESP,Target.ACC,Target.RT,Target.RT.trm.err
8,132,manhood,List1,heal,32,6,6,1,486,486
8,133,classify,List2,cash,33,6,6,1,539,539
8,134,hotelier,List2,solid,34,6,6,1,539,539
8,135,marketeer,List2,fort,35,6,6,1,599,599
8,136,justify,List2,profit,36,6,6,1,526,526
8,137,courtier,List2,direct,37,6,6,1,892,892
8,138,nullify,List2,arm,38,6,6,1,569,569
8,139,racketeer,List2,acid,39,6,6,1,771,771
8,140,musketeer,List2,front,40,6,6,1,455,455
8,141,clothier,List2,humid,41,6,6,1,521,521
8,142,cashier,List1,class,42,6,6,1,595,595
8,143,solidify,List1,hotel,43,6,6,1,595,595
8,144,fortify,List1,market,44,6,6,1,467,467
8,145,profiteer,List1,just,45,6,6,1,572,572
8,146,directory,List1,court,46,6,6,1,704,704
8,147,armory,List1,null,47,6,5,0,885,NA
8,148,acidify,List1,racket,48,6,6,1,495,495
8,149,frontier,List1,musket,49,6,5,0,1044,NA
8,150,humidify,List1,cloth,50,6,6,1,626,626
8,151,imply,List2,wit,51,6,6,1,547,547
8,152,witness,List1,imp,52,6,6,1,908,908
8,153,flower,List2,list,53,6,6,1,565,565
8,154,traitor,List2,past,54,6,6,1,487,487
8,155,limber,List2,ban,55,6,6,1,599,599
8,156,hunger,List2,heath,56,6,6,1,490,490
8,157,pollen,List2,mist,57,6,6,1,556,556
8,158,vanish,List2,rapt,58,6,6,1,549,549
8,159,listen,List1,flow,59,6,6,1,626,626
8,160,pastor,List1,trait,60,6,6,1,668,668
8,161,banish,List1,limb,61,6,6,1,643,643
8,162,heathen,List1,hung,62,6,6,1,666,666
8,163,mister,List1,poll,63,6,6,1,1353,NA
8,164,raptor,List1,van,64,6,6,1,685,685
8,165,weakness,List2,help,65,6,6,1,434,434
8,166,greatly,List2,chief,66,6,6,1,526,526
8,167,illness,List2,strong,67,6,6,1,478,478
8,168,calmness,List2,deaf,68,6,6,1,563,563
8,169,deathlike,List2,dead,69,6,6,1,571,571
8,170,waiflike,List2,sick,70,6,6,1,699,699
8,171,highly,List2,worth,71,6,6,1,479,479
8,172,stainless,List2,thank,72,6,6,1,529,529
8,173,warlike,List2,tooth,73,6,6,1,439,439
8,174,helpless,List1,weak,74,6,6,1,661,661
8,175,chiefly,List1,great,75,6,6,1,451,451
8,176,strongly,List1,ill,76,6,6,1,628,628
8,177,deafness,List1,calm,77,6,6,1,608,608
8,178,deadly,List1,death,78,6,6,1,871,871
8,179,sickness,List1,waif,79,6,5,0,1206,NA
8,180,worthless,List1,high,80,6,6,1,588,588
8,181,thankless,List1,stain,81,6,6,1,525,525
8,182,toothless,List1,war,82,6,6,1,543,543
8,183,drawer,List2,tract,83,6,6,1,498,498
8,184,greenish,List2,sculpt,84,6,6,1,742,742
8,185,bookish,List2,self,85,6,6,1,452,452
8,186,drunken,List2,fresh,86,6,6,1,503,503
8,187,foolish,List2,debt,87,6,6,1,491,491
8,188,freakish,List2,pray,88,6,6,1,518,518
8,189,flaxen,List2,profess,89,6,6,1,821,821
8,190,hunter,List2,soft,90,6,6,1,624,624
8,191,sailor,List2,fast,91,6,6,1,551,551
8,192,tractor,List1,draw,92,6,6,1,510,510
8,193,sculptor,List1,green,93,6,6,1,566,566
8,194,selfish,List1,book,94,6,6,1,544,544
8,195,freshen,List1,drunk,95,6,6,1,585,585
8,196,debtor,List1,fool,96,6,6,1,462,462
8,197,prayer,List1,freak,97,6,6,1,578,578
8,198,professor,List1,flax,98,6,6,1,547,547
8,199,soften,List1,hunt,99,6,6,1,525,525
8,200,fasten,List1,sail,100,6,6,1,629,629
8,245,nuttier,List1,nutt,134,5,5,1,105,NA
8,245,amplifier,List1,amplif,101,5,5,1,708,708
8,245,blaming,List1,blam,105,5,5,1,788,788
8,245,garaging,List1,garag,142,5,5,1,772,772
8,245,apprising,List1,appris,103,5,5,1,754,754
8,245,emulsify,List1,emuls,124,5,5,1,618,618
8,245,arising,List1,aris,104,5,5,1,739,739
8,245,comparing,List1,compar,112,5,5,1,635,635
8,245,certify,List1,cert,108,5,5,1,692,692
8,245,territory,List1,territ,141,5,5,1,622,622
8,245,dinkier,List1,dink,119,5,6,0,486,NA
8,245,gouging,List1,goug,144,5,5,1,638,638
8,245,amusing,List1,amus,102,5,5,1,558,558
8,245,stratify,List1,strat,139,5,5,1,728,728
8,245,dizzier,List1,dizz,120,5,5,1,553,553
8,245,lopping,List1,lopp,148,5,5,1,609,609
8,245,hortatory,List1,hortat,130,5,5,1,561,561
8,245,competing,List1,compet,113,5,5,1,681,681
8,245,monitory,List1,monit,132,5,5,1,723,723
8,245,lonelier,List1,lonel,131,5,5,1,692,692
8,245,emulatory,List1,emulat,123,5,5,1,733,733
8,245,peskier,List1,pesk,135,5,6,0,535,NA
8,245,fumify,List1,fum,129,5,5,1,641,641
8,245,comelier,List1,comel,111,5,5,1,529,529
8,245,hiking,List1,hik,146,5,5,1,650,650
8,245,crating,List1,crat,115,5,5,1,554,554
8,245,punitory,List1,punit,136,5,5,1,620,620
8,245,forging,List1,forg,128,5,5,1,606,606
8,245,purifier,List1,purif,137,5,5,1,694,694
8,245,clumsier,List1,clums,110,5,5,1,551,551
8,245,dandify,List1,dand,117,5,5,1,688,688
8,245,parading,List1,parad,150,5,5,1,633,633
8,245,merging,List1,merg,149,5,5,1,473,473
8,245,dilatory,List1,dilat,118,5,5,1,635,635
8,245,terrify,List1,terr,140,5,5,1,523,523
8,245,clarify,List1,clar,109,5,5,1,532,532
8,245,nippier,List1,nipp,133,5,5,1,725,725
8,245,ropier,List1,rop,138,5,5,1,1213,NA
8,245,impeding,List1,imped,147,5,5,1,790,790
8,245,culpatory,List1,culpat,116,5,5,1,671,671
8,245,droning,List1,dron,121,5,5,1,889,889
8,245,conditory,List1,condit,114,5,5,1,601,601
8,245,grating,List1,grat,145,5,5,1,826,826
8,245,flimsier,List1,flims,126,5,5,1,700,700
8,245,emptier,List1,empt,122,5,5,1,621,621
8,245,candify,List1,cand,106,5,5,1,637,637
8,245,capturing,List1,captur,107,5,5,1,647,647
8,245,gliding,List1,glid,143,5,5,1,991,991
8,245,felicify,List1,felic,125,5,5,1,657,657
8,245,forcing,List1,forc,127,5,6,0,552,NA
8,245,modify,List2,mod,139,5,6,0,649,NA
8,245,calorify,List2,calor,135,5,5,1,602,602
8,245,crematory,List2,cremat,149,5,5,1,666,666
8,245,piscatory,List2,piscat,144,5,5,1,538,538
8,245,excretory,List2,excret,124,5,5,1,515,515
8,245,fructify,List2,fruct,118,5,5,1,547,547
8,245,damnatory,List2,damnat,143,5,5,1,653,653
8,245,corporify,List2,corpor,115,5,5,1,638,638
8,245,dormitory,List2,dormit,109,5,5,1,614,614
8,245,revisory,List2,revis,130,5,5,1,695,695
8,245,domineer,List2,domin,112,5,5,1,536,536
8,245,sibling,List2,sib,146,5,5,1,784,784
8,245,amatory,List2,amat,106,5,5,1,505,505
8,245,gustatory,List2,gustat,125,5,5,1,866,866
8,245,capacify,List2,capac,136,5,5,1,651,651
8,245,diabolify,List2,diabol,137,5,5,1,573,573
8,245,senatory,List2,senat,131,5,5,1,909,909
8,245,mutineer,List2,mutin,113,5,5,1,663,663
8,245,offertory,List2,offert,148,5,5,1,551,551
8,245,alkalify,List2,alkal,133,5,5,1,489,489
8,245,donatory,List2,donat,123,5,5,1,521,521
8,245,chevalier,List2,cheval,103,5,5,1,570,570
8,245,prettify,List2,prett,140,5,5,1,506,506
8,245,carbineer,List2,carbin,122,5,5,1,579,579
8,245,signatory,List2,signat,132,5,5,1,580,580
8,245,monitory,List2,monit,126,5,5,1,564,564
8,245,celestify,List2,celest,114,5,5,1,1053,1053
8,245,refectory,List2,refect,129,5,6,0,606,NA
8,245,stratify,List2,strat,141,5,5,1,622,622
8,245,terrify,List2,terr,142,5,5,1,831,831
8,245,brigadier,List2,brigad,102,5,5,1,671,671
8,245,arbory,List2,arb,107,5,5,1,680,680
8,245,darling,List2,dar,145,5,5,1,816,816
8,245,sensify,List2,sens,119,5,5,1,586,586
8,245,calcify,List2,calc,134,5,5,1,765,765
8,245,purgatory,List2,purgat,127,5,5,1,688,688
8,245,horrify,List2,horr,138,5,5,1,561,561
8,245,carnify,List2,carn,150,5,5,1,530,530
8,245,dandify,List2,dand,117,5,5,1,634,634
8,245,chandelier,List2,chandel,104,5,5,1,506,506
8,245,cavalier,List2,caval,101,5,5,1,1084,1084
8,245,territory,List2,territ,111,5,5,1,677,677
8,245,veneer,List2,ven,120,5,5,1,574,574
8,245,rectory,List2,rect,128,5,5,1,640,640
8,245,daintify,List2,daint,116,5,5,1,544,544
8,245,wisdom,List2,wis,147,5,5,1,594,594
8,245,olfactory,List2,olfact,110,5,5,1,691,691
8,245,adulatory,List2,adulat,105,5,5,1,613,613
8,245,reindeer,List2,reind,121,5,5,1,590,590
8,245,curatory,List2,curat,108,5,5,1,479,479
8,246,women,List2,wom,199,5,5,1,641,641
8,246,corridor,List2,corrid,164,5,5,1,545,545
8,246,comply,List2,comp,188,5,5,1,584,584
8,246,gotten,List1,gott,155,5,5,1,730,730
8,246,accusor,List1,accus,181,5,5,1,667,667
8,246,stolen,List1,stol,158,5,5,1,571,571
8,246,author,List1,auth,184,5,5,1,981,981
8,246,happen,List1,happ,156,5,5,1,654,654
8,246,rally,List1,ral,171,5,5,1,726,726
8,246,writhen,List1,writh,160,5,5,1,614,614
8,246,cursor,List1,curs,187,5,5,1,647,647
8,246,baroness,List1,baro,177,5,5,1,736,736
8,246,skirmish,List1,skirm,163,5,5,1,768,768
8,246,dishevely,List1,disheve,167,5,5,1,714,714
8,246,angrily,List1,angri,164,5,5,1,923,923
8,246,fifteen,List1,fifte,154,5,5,1,645,645
8,246,literator,List1,literat,191,5,5,1,629,629
8,246,brazen,List1,braz,152,5,5,1,567,567
8,246,worsen,List1,wors,159,5,5,1,567,567
8,246,emperor,List1,emper,189,5,5,1,641,641
8,246,bimonthly,List1,bimonth,165,5,5,1,682,682
8,246,kitchen,List1,kitch,157,5,6,0,779,NA
8,246,recaptor,List1,recapt,193,5,5,1,757,757
8,246,deaconess,List1,deaco,178,5,5,1,935,935
8,246,broken,List1,brok,153,5,5,1,712,712
8,246,colly,List1,col,166,5,5,1,800,800
8,246,spindly,List1,spind,172,5,5,1,904,904
8,246,guinness,List1,guin,179,5,5,1,617,617
8,246,censor,List1,cens,186,5,5,1,832,832
8,246,terribly,List1,terrib,197,5,5,1,634,634
8,246,haziness,List1,hazi,180,5,5,1,747,747
8,246,variably,List1,variab,176,5,5,1,732,732
8,246,blemish,List1,blem,161,5,5,1,708,708
8,246,humbly,List1,humb,170,5,5,1,733,733
8,246,tremor,List1,trem,195,5,5,1,518,518
8,246,wiggly,List1,wigg,200,5,5,1,624,624
8,246,vector,List1,vect,196,5,5,1,833,833
8,246,barmen,List1,barm,151,5,5,1,689,689
8,246,suitably,List1,suitab,173,5,5,1,610,610
8,246,devisor,List1,devis,188,5,5,1,1059,1059
8,246,treacly,List1,treac,174,5,5,1,500,500
8,246,glibly,List1,glib,169,5,5,1,789,789
8,246,aviator,List1,aviat,185,5,5,1,774,774
8,246,paritor,List1,parit,192,5,5,1,567,567
8,246,trembly,List1,tremb,175,5,5,1,990,990
8,246,alluminor,List1,allumin,183,5,5,1,832,832
8,246,tolerably,List1,tolerab,198,5,5,1,530,530
8,246,equably,List1,equab,168,5,5,1,579,579
8,246,guarantor,List1,guarant,190,5,5,1,596,596
8,246,volubly,List1,volub,199,5,5,1,814,814
8,246,advisor,List1,advis,182,5,5,1,624,624
8,246,furbish,List1,furb,162,5,5,1,744,744
8,246,redactor,List1,redact,194,5,5,1,720,720
8,246,stamen,List2,stam,171,5,5,1,524,524
8,246,sprawly,List2,spraw,191,5,5,1,916,916
8,246,varnish,List2,varn,160,5,5,1,702,702
8,246,realtor,List2,realt,166,5,5,1,526,526
8,246,jasper,List2,jasp,181,5,5,1,783,783
8,246,snakish,List2,snak,193,5,5,1,642,642
8,246,spinster,List2,spinst,174,5,5,1,658,658
8,246,thunder,List2,thund,176,5,5,1,700,700
8,246,curator,List2,curat,195,5,5,1,476,476
8,246,mirror,List2,mirr,197,5,5,1,614,614
8,246,birth,List2,bir,186,5,5,1,409,409
8,246,hamper,List2,hamp,180,5,5,1,672,672
8,246,brambly,List2,bramb,154,5,5,1,641,641
8,246,guinness,List2,guin,152,5,5,1,593,593
8,246,grizzly,List2,grizz,155,5,5,1,562,562
8,246,semester,List2,semest,179,5,5,1,675,675
8,246,belly,List2,bel,187,5,5,1,500,500
8,246,sprightly,List2,spright,156,5,6,0,493,NA
8,246,tinder,List2,tind,200,5,5,1,543,543
8,246,cluster,List2,clust,183,5,5,1,647,647
8,246,spearmen,List2,spearm,169,5,5,1,1331,NA
8,246,monger,List2,mong,177,5,5,1,660,660
8,246,flemish,List2,flem,158,5,5,1,622,622
8,246,condor,List2,cond,194,5,5,1,680,680
8,246,aspirator,List2,aspirat,161,5,5,1,585,585
8,246,brinish,List2,brin,157,5,5,1,649,649
8,246,bachelor,List2,bachel,163,5,5,1,506,506
8,246,dander,List2,dand,182,5,5,1,700,700
8,246,aviator,List2,aviat,162,5,5,1,557,557
8,246,betroth,List2,betro,185,5,5,1,519,519
8,246,spoken,List2,spok,170,5,5,1,536,536
8,246,trouser,List2,trous,172,5,5,1,592,592
8,246,harbor,List2,harb,196,5,5,1,657,657
8,246,brackish,List2,brack,192,5,5,1,642,642
8,246,purply,List2,purp,189,5,5,1,619,619
8,246,eternish,List2,etern,151,5,5,1,635,635
8,246,creator,List2,creat,165,5,5,1,476,476
8,246,skirmish,List2,skirm,159,5,5,1,844,844
8,246,simply,List2,simp,153,5,5,1,492,492
8,246,pamper,List2,pamp,178,5,5,1,500,500
8,246,burden,List2,burd,168,5,5,1,572,572
8,246,spindly,List2,spind,190,5,5,1,485,485
8,246,lichen,List2,lich,198,5,5,1,678,678
8,246,tamper,List2,tamp,175,5,5,1,670,670
8,246,clyster,List2,clyst,184,5,5,1,446,446
8,246,broiden,List2,broid,167,5,5,1,519,519
8,246,smoulder,List2,smould,173,5,6,0,552,NA
9,1,breadth,List1,bread,1,6,6,1,475,475
9,2,hearth,List1,hear,2,6,5,0,717,NA
9,3,youth,List1,you,3,6,6,1,647,647
9,4,kindling,List2,kind,4,6,6,1,383,383
9,5,dumpling,List2,dump,5,6,6,1,598,598
9,6,random,List2,ran,6,6,6,1,407,407
9,7,dearth,List2,dear,7,6,6,1,486,486
9,8,career,List1,car,8,6,6,1,395,395
9,9,ratify,List1,rat,9,6,6,1,673,673
9,10,factory,List1,fact,10,6,5,0,744,NA
9,11,pillory,List1,pill,11,6,6,1,700,700
9,12,hickory,List2,hick,12,6,6,1,416,416
9,13,auditory,List2,audit,13,6,5,0,444,NA
9,14,testify,List2,test,14,6,6,1,691,691
9,15,seedling,List1,seed,15,6,6,1,488,488
9,16,warmth,List1,warm,16,6,6,1,605,605
9,17,fourth,List1,four,17,6,6,1,401,401
9,18,boyhood,List1,boy,18,6,5,0,853,NA
9,19,eleventh,List1,eleven,19,6,6,1,502,502
9,20,sixth,List1,six,20,6,6,1,456,456
9,21,duckling,List1,duck,21,6,6,1,501,501
9,22,stardom,List1,star,22,6,6,1,456,456
9,23,manhood,List1,man,23,6,6,1,487,487
9,24,boredom,List2,bore,24,6,5,0,694,NA
9,25,tenth,List2,ten,25,6,6,1,440,440
9,26,freedom,List2,free,26,6,6,1,496,496
9,27,kingdom,List2,king,27,6,6,1,581,581
9,28,sapling,List2,sap,28,6,6,1,525,525
9,29,earthling,List2,earth,29,6,6,1,481,481
9,30,growth,List2,grow,30,6,6,1,446,446
9,31,serfdom,List2,serf,31,6,6,1,620,620
9,32,health,List2,heal,32,6,5,0,711,NA
9,33,cashier,List1,cash,33,6,6,1,644,644
9,34,solidify,List1,solid,34,6,6,1,551,551
9,35,fortify,List1,fort,35,6,6,1,478,478
9,36,profiteer,List1,profit,36,6,6,1,712,712
9,37,directory,List1,direct,37,6,6,1,695,695
9,38,armory,List1,arm,38,6,6,1,551,551
9,39,acidify,List1,acid,39,6,6,1,550,550
9,40,frontier,List1,front,40,6,6,1,661,661
9,41,humidify,List1,humid,41,6,6,1,435,435
9,42,classify,List2,class,42,6,6,1,484,484
9,43,hotelier,List2,hotel,43,6,6,1,625,625
9,44,marketeer,List2,market,44,6,6,1,637,637
9,45,justify,List2,just,45,6,6,1,459,459
9,46,courtier,List2,court,46,6,6,1,700,700
9,47,nullify,List2,null,47,6,6,1,438,438
9,48,racketeer,List2,racket,48,6,6,1,396,396
9,49,musketeer,List2,musket,49,6,6,1,612,612
9,50,clothier,List2,cloth,50,6,6,1,491,491
9,51,witness,List1,wit,51,6,6,1,614,614
9,52,imply,List2,imp,52,6,6,1,486,486
9,53,listen,List1,list,53,6,6,1,685,685
9,54,pastor,List1,past,54,6,6,1,561,561
9,55,banish,List1,ban,55,6,6,1,482,482
9,56,heathen,List1,heath,56,6,6,1,516,516
9,57,mister,List1,mist,57,6,6,1,627,627
9,58,raptor,List1,rapt,58,6,5,0,658,NA
9,59,flower,List2,flow,59,6,6,1,611,611
9,60,traitor,List2,trait,60,6,5,0,780,NA
9,61,limber,List2,limb,61,6,6,1,452,452
9,62,hunger,List2,hung,62,6,5,0,483,NA
9,63,pollen,List2,poll,63,6,5,0,664,NA
9,64,vanish,List2,van,64,6,6,1,590,590
9,65,helpless,List1,help,65,6,6,1,527,527
9,66,chiefly,List1,chief,66,6,6,1,521,521
9,67,strongly,List1,strong,67,6,6,1,658,658
9,68,deafness,List1,deaf,68,6,5,0,687,NA
9,69,deadly,List1,dead,69,6,6,1,636,636
9,70,sickness,List1,sick,70,6,6,1,648,648
9,71,worthless,List1,worth,71,6,6,1,415,415
9,72,thankless,List1,thank,72,6,6,1,548,548
9,73,toothless,List1,tooth,73,6,6,1,663,663
9,74,weakness,List2,weak,74,6,6,1,407,407
9,75,greatly,List2,great,75,6,6,1,495,495
9,76,illness,List2,ill,76,6,6,1,688,688
9,77,calmness,List2,calm,77,6,6,1,406,406
9,78,deathlike,List2,death,78,6,6,1,433,433
9,79,waiflike,List2,waif,79,6,6,1,661,661
9,80,highly,List2,high,80,6,6,1,692,692
9,81,stainless,List2,stain,81,6,6,1,511,511
9,82,warlike,List2,war,82,6,6,1,562,562
9,83,tractor,List1,tract,83,6,5,0,691,NA
9,84,sculptor,List1,sculpt,84,6,6,1,646,646
9,85,selfish,List1,self,85,6,6,1,615,615
9,86,freshen,List1,fresh,86,6,6,1,470,470
9,87,debtor,List1,debt,87,6,6,1,533,533
9,88,prayer,List1,pray,88,6,6,1,714,714
9,89,professor,List1,profess,89,6,5,0,586,NA
9,90,soften,List1,soft,90,6,6,1,606,606
9,91,fasten,List1,fast,91,6,6,1,544,544
9,92,drawer,List2,draw,92,6,6,1,590,590
9,93,greenish,List2,green,93,6,6,1,531,531
9,94,bookish,List2,book,94,6,6,1,493,493
9,95,drunken,List2,drunk,95,6,6,1,597,597
9,96,foolish,List2,fool,96,6,6,1,515,515
9,97,freakish,List2,freak,97,6,6,1,493,493
9,98,flaxen,List2,flax,98,6,6,1,517,517
9,99,hunter,List2,hunt,99,6,6,1,547,547
9,100,sailor,List2,sail,100,6,6,1,476,476
9,101,kindling,List2,bread,1,6,6,1,406,406
9,102,dumpling,List2,hear,2,6,6,1,499,499
9,103,random,List2,you,3,6,6,1,602,602
9,104,breadth,List1,kind,4,6,6,1,711,711
9,105,hearth,List1,dump,5,6,6,1,790,790
9,106,youth,List1,ran,6,6,6,1,546,546
9,107,pillory,List1,dear,7,6,6,1,725,725
9,108,hickory,List2,car,8,6,6,1,440,440
9,109,auditory,List2,rat,9,6,6,1,544,544
9,110,testify,List2,fact,10,6,6,1,492,492
9,111,dearth,List2,pill,11,6,6,1,402,402
9,112,career,List1,hick,12,6,6,1,700,700
9,113,ratify,List1,audit,13,6,6,1,790,790
9,114,factory,List1,test,14,6,6,1,458,458
9,115,boredom,List2,seed,15,6,6,1,854,854
9,116,tenth,List2,warm,16,6,6,1,435,435
9,117,freedom,List2,four,17,6,5,0,431,NA
9,118,kingdom,List2,boy,18,6,6,1,501,501
9,119,sapling,List2,eleven,19,6,6,1,468,468
9,120,earthling,List2,six,20,6,6,1,509,509
9,121,growth,List2,duck,21,6,6,1,607,607
9,122,serfdom,List2,star,22,6,6,1,512,512
9,123,health,List2,man,23,6,6,1,538,538
9,124,seedling,List1,bore,24,6,6,1,666,666
9,125,warmth,List1,ten,25,6,6,1,531,531
9,126,fourth,List1,free,26,6,6,1,485,485
9,127,boyhood,List1,king,27,6,6,1,513,513
9,128,eleventh,List1,sap,28,6,6,1,422,422
9,129,sixth,List1,earth,29,6,6,1,587,587
9,130,duckling,List1,grow,30,6,6,1,448,448
9,131,stardom,List1,serf,31,6,6,1,757,757
9,132,manhood,List1,heal,32,6,6,1,707,707
9,133,classify,List2,cash,33,6,6,1,493,493
9,134,hotelier,List2,solid,34,6,6,1,658,658
9,135,marketeer,List2,fort,35,6,6,1,501,501
9,136,justify,List2,profit,36,6,6,1,785,785
9,137,courtier,List2,direct,37,6,6,1,706,706
9,138,nullify,List2,arm,38,6,6,1,518,518
9,139,racketeer,List2,acid,39,6,6,1,676,676
9,140,musketeer,List2,front,40,6,6,1,1024,1024
9,141,clothier,List2,humid,41,6,6,1,483,483
9,142,cashier,List1,class,42,6,6,1,556,556
9,143,solidify,List1,hotel,43,6,6,1,525,525
9,144,fortify,List1,market,44,6,6,1,574,574
9,145,profiteer,List1,just,45,6,6,1,846,846
9,146,directory,List1,court,46,6,6,1,650,650
9,147,armory,List1,null,47,6,6,1,548,548
9,148,acidify,List1,racket,48,6,6,1,835,835
9,149,frontier,List1,musket,49,6,6,1,818,818
9,150,humidify,List1,cloth,50,6,6,1,595,595
9,151,imply,List2,wit,51,6,6,1,514,514
9,152,witness,List1,imp,52,6,6,1,566,566
9,153,flower,List2,list,53,6,6,1,546,546
9,154,traitor,List2,past,54,6,6,1,591,591
9,155,limber,List2,ban,55,6,6,1,619,619
9,156,hunger,List2,heath,56,6,6,1,520,520
9,157,pollen,List2,mist,57,6,6,1,557,557
9,158,vanish,List2,rapt,58,6,5,0,568,NA
9,159,listen,List1,flow,59,6,6,1,506,506
9,160,pastor,List1,trait,60,6,5,0,463,NA
9,161,banish,List1,limb,61,6,6,1,553,553
9,162,heathen,List1,hung,62,6,5,0,521,NA
9,163,mister,List1,poll,63,6,6,1,757,757
9,164,raptor,List1,van,64,6,6,1,526,526
9,165,weakness,List2,help,65,6,6,1,455,455
9,166,greatly,List2,chief,66,6,6,1,485,485
9,167,illness,List2,strong,67,6,6,1,443,443
9,168,calmness,List2,deaf,68,6,6,1,426,426
9,169,deathlike,List2,dead,69,6,6,1,570,570
9,170,waiflike,List2,sick,70,6,6,1,594,594
9,171,highly,List2,worth,71,6,6,1,559,559
9,172,stainless,List2,thank,72,6,6,1,577,577
9,173,warlike,List2,tooth,73,6,6,1,456,456
9,174,helpless,List1,weak,74,6,6,1,574,574
9,175,chiefly,List1,great,75,6,6,1,484,484
9,176,strongly,List1,ill,76,6,6,1,493,493
9,177,deafness,List1,calm,77,6,6,1,444,444
9,178,deadly,List1,death,78,6,6,1,543,543
9,179,sickness,List1,waif,79,6,6,1,605,605
9,180,worthless,List1,high,80,6,6,1,460,460
9,181,thankless,List1,stain,81,6,6,1,488,488
9,182,toothless,List1,war,82,6,6,1,636,636
9,183,drawer,List2,tract,83,6,6,1,651,651
9,184,greenish,List2,sculpt,84,6,6,1,572,572
9,185,bookish,List2,self,85,6,6,1,485,485
9,186,drunken,List2,fresh,86,6,6,1,739,739
9,187,foolish,List2,debt,87,6,6,1,536,536
9,188,freakish,List2,pray,88,6,6,1,610,610
9,189,flaxen,List2,profess,89,6,5,0,658,NA
9,190,hunter,List2,soft,90,6,6,1,500,500
9,191,sailor,List2,fast,91,6,6,1,579,579
9,192,tractor,List1,draw,92,6,6,1,471,471
9,193,sculptor,List1,green,93,6,6,1,407,407
9,194,selfish,List1,book,94,6,6,1,462,462
9,195,freshen,List1,drunk,95,6,6,1,559,559
9,196,debtor,List1,fool,96,6,6,1,493,493
9,197,prayer,List1,freak,97,6,6,1,509,509
9,198,professor,List1,flax,98,6,6,1,517,517
9,199,soften,List1,hunt,99,6,6,1,516,516
9,200,fasten,List1,sail,100,6,6,1,496,496
9,245,conditory,List1,condit,114,5,6,0,514,NA
9,245,alkalify,List2,alkal,133,5,5,1,562,562
9,245,modify,List2,mod,139,5,6,0,746,NA
9,245,grating,List1,grat,145,5,5,1,514,514
9,245,hortatory,List1,hortat,130,5,5,1,885,885
9,245,comparing,List1,compar,112,5,5,1,655,655
9,245,terrify,List1,terr,140,5,5,1,760,760
9,245,certify,List1,cert,108,5,5,1,633,633
9,245,parading,List1,parad,150,5,5,1,593,593
9,245,dilatory,List1,dilat,118,5,5,1,651,651
9,245,crating,List1,crat,115,5,5,1,629,629
9,245,fumify,List1,fum,129,5,6,0,919,NA
9,245,comelier,List1,comel,111,5,5,1,753,753
9,245,clarify,List1,clar,109,5,5,1,592,592
9,245,hiking,List1,hik,146,5,5,1,712,712
9,245,ropier,List1,rop,138,5,5,1,969,969
9,245,merging,List1,merg,149,5,5,1,601,601
9,245,dizzier,List1,dizz,120,5,5,1,691,691
9,245,forcing,List1,forc,127,5,5,1,518,518
9,245,gouging,List1,goug,144,5,5,1,654,654
9,245,purifier,List1,purif,137,5,5,1,536,536
9,245,amusing,List1,amus,102,5,5,1,520,520
9,245,arising,List1,aris,104,5,5,1,521,521
9,245,clumsier,List1,clums,110,5,5,1,513,513
9,245,lopping,List1,lopp,148,5,5,1,473,473
9,245,monitory,List1,monit,132,5,5,1,497,497
9,245,emulsify,List1,emuls,124,5,5,1,554,554
9,245,culpatory,List1,culpat,116,5,5,1,603,603
